2.4508	0	1.77E-02	1.33E-03
2.4618	0	1.50E-02	1.13E-03
2.4708	0	1.33E-02	9.95E-04
2.4808	0	1.17E-02	8.77E-04
2.4908	0	1.10E-02	8.27E-04
2.5008	0	1.00E-02	7.52E-04
2.5118	0	9.33E-03	7.00E-04
2.5218	0	8.11E-03	6.09E-04
2.5288	0	7.89E-03	5.92E-04
2.5368	0	7.63E-03	5.72E-04
2.5449	0	7.64E-03	5.73E-04
2.5529	0	7.48E-03	5.61E-04
2.5599	0	7.73E-03	5.80E-04
2.5639	0	7.66E-03	5.75E-04
2.5659	0	7.70E-03	5.77E-04
2.5689	0	8.30E-03	6.22E-04
2.5709	0	8.31E-03	6.24E-04
2.5729	0	7.96E-03	5.97E-04
2.5749	0	7.93E-03	5.95E-04
2.5769	0	8.07E-03	6.06E-04
2.5789	0	8.06E-03	6.04E-04
2.5809	0	7.24E-03	5.43E-04
2.5819	0	6.38E-03	4.78E-04
2.5829	0	4.86E-03	3.64E-04
2.5839	0	4.61E-03	3.46E-04
2.5849	0	3.96E-03	2.97E-04
2.5859	0	3.38E-03	2.54E-04
2.5869	0	2.79E-03	2.10E-04
2.5879	0	2.11E-03	1.58E-04
2.5889	0	1.87E-03	1.40E-04
2.5899	0	1.32E-03	9.91E-05
2.5919	0	1.07E-03	8.02E-05
2.5929	0	1.02E-03	7.67E-05
2.5949	0	1.13E-03	8.51E-05
2.5969	0	8.55E-04	6.41E-05
2.5989	0	1.16E-03	8.71E-05
2.5999	0	1.49E-03	1.11E-04
2.6019	0	1.56E-03	1.17E-04
2.6039	0	1.91E-03	1.43E-04
2.6049	0	2.12E-03	1.59E-04
2.6069	0	2.24E-03	1.68E-04
2.6079	0	2.20E-03	1.65E-04
2.6109	0	2.42E-03	1.82E-04
2.6119	0	2.47E-03	1.85E-04
2.6139	0	2.44E-03	1.83E-04
2.6159	0	2.61E-03	1.96E-04
2.6199	0	2.65E-03	1.99E-04
2.6299	0	3.06E-03	2.30E-04
2.6389	0	3.76E-03	2.82E-04
2.6439	0	4.17E-03	3.13E-04
2.6479	0	5.49E-03	4.12E-04
2.6519	0	8.17E-03	6.12E-04
2.6539	0	1.11E-02	8.29E-04
2.6559	0	1.31E-02	9.84E-04
2.6569	0	1.84E-02	1.38E-03
2.6589	0	2.91E-02	2.18E-03
2.6599	0	3.49E-02	2.62E-03
2.6609	0	4.28E-02	3.21E-03
2.6629	0	4.76E-02	3.57E-03
2.6639	0	4.54E-02	3.41E-03
2.6659	0	3.75E-02	2.81E-03
2.6689	0	2.69E-02	2.02E-03
2.6709	0	1.92E-02	1.44E-03
2.6749	0	1.16E-02	8.69E-04
2.6810	0	8.53E-03	6.40E-04
2.6870	0	6.90E-03	5.17E-04
2.6910	0	6.25E-03	4.69E-04
2.7020	0	5.88E-03	4.41E-04
2.7120	0	5.62E-03	4.22E-04
2.7230	0	6.29E-03	4.72E-04
2.7280	0	7.00E-03	5.25E-04
2.7330	0	7.81E-03	5.86E-04
2.7350	0	8.16E-03	6.12E-04
2.7370	0	9.67E-03	7.25E-04
2.7370	0	9.34E-03	7.01E-04
2.7370	0	9.17E-03	6.88E-04
2.7370	0	9.48E-03	7.11E-04
2.7380	0	9.05E-03	6.79E-04
2.7380	0	9.14E-03	6.86E-04
2.7400	0	1.04E-02	7.78E-04
2.7410	0	1.01E-02	7.56E-04
2.7420	0	1.13E-02	8.46E-04
2.7430	0	1.15E-02	8.63E-04
2.7450	0	1.37E-02	1.03E-03
2.7460	0	1.43E-02	1.07E-03
2.7470	0	1.43E-02	1.07E-03
2.7480	0	1.26E-02	9.42E-04
2.7490	0	1.14E-02	8.57E-04
2.7500	0	8.40E-03	6.30E-04
2.7520	0	5.37E-03	4.03E-04
2.7550	0	3.23E-03	2.42E-04
2.7580	0	2.71E-03	2.03E-04
2.7630	0	2.88E-03	2.16E-04
2.7680	0	4.03E-03	3.02E-04
2.7720	0	5.29E-03	3.97E-04
2.7750	0	6.68E-03	5.01E-04
2.7780	0	7.96E-03	5.97E-04
2.7800	0	1.10E-02	8.25E-04
2.7820	0	1.38E-02	1.04E-03
2.7830	0	1.83E-02	1.37E-03
2.7850	0	2.37E-02	1.78E-03
2.7860	0	2.92E-02	2.19E-03
2.7870	0	3.47E-02	2.61E-03
2.7880	0	3.99E-02	2.99E-03
2.7890	0	4.55E-02	3.42E-03
2.7900	0	4.91E-02	3.68E-03
2.7910	0	4.68E-02	3.51E-03
2.7940	0	4.04E-02	3.03E-03
2.7960	0	2.86E-02	2.15E-03
2.7990	0	1.73E-02	1.30E-03
2.8000	0	1.15E-02	8.59E-04
2.8050	0	5.73E-03	4.30E-04
2.8090	0	4.10E-03	3.07E-04
2.8200	0	2.68E-03	2.01E-04
2.8280	0	2.27E-03	1.70E-04
2.8381	0	1.81E-03	1.36E-04
2.8491	0	1.89E-03	1.42E-04
2.8601	0	1.86E-03	1.39E-04
2.8701	0	1.84E-03	1.38E-04
2.8811	0	1.94E-03	1.45E-04
2.8921	0	1.95E-03	1.46E-04
2.9021	0	1.94E-03	1.46E-04
2.9131	0	1.89E-03	1.42E-04
2.9201	0	1.98E-03	1.48E-04
2.9301	0	1.75E-03	1.32E-04
2.9401	0	1.82E-03	1.37E-04
2.9501	0	2.07E-03	1.55E-04
2.9611	0	2.31E-03	1.73E-04
2.9701	0	2.53E-03	1.90E-04
2.9711	0	3.03E-03	2.27E-04
2.9781	0	2.83E-03	2.13E-04
2.9872	0	3.46E-03	2.60E-04
2.9962	0	4.40E-03	3.30E-04
2.9972	0	4.82E-03	3.62E-04
3.0062	0	6.55E-03	4.91E-04
3.0122	0	8.29E-03	6.22E-04
3.0232	0	1.29E-02	9.64E-04
3.0312	0	1.42E-02	1.07E-03
3.0452	0	1.96E-02	1.47E-03
3.0482	0	1.83E-02	1.37E-03
3.0612	0	2.03E-02	1.52E-03
3.0722	0	1.91E-02	1.43E-03
3.0832	0	1.72E-02	1.29E-03
3.0932	0	1.63E-02	1.22E-03
3.1042	0	1.57E-02	1.18E-03
3.1132	0	1.49E-02	1.12E-03
3.2493	0	2.79E-02	2.09E-03
3.2673	0	3.34E-02	2.50E-03
3.2853	0	4.05E-02	3.04E-03
3.3033	0	4.47E-02	3.35E-03
3.3224	0	4.13E-02	3.10E-03
3.3414	0	3.96E-02	2.97E-03
3.5945	0	4.73E-04	3.55E-05
3.6045	0	4.31E-04	3.24E-05
3.6135	0	3.16E-04	2.37E-05
3.6195	0	2.74E-04	2.06E-05
3.6215	0	3.94E-04	2.95E-05
3.6255	0	1.48E-03	1.11E-04
3.6275	0	2.68E-03	2.01E-04
3.6305	0	3.18E-03	2.39E-04
3.6325	0	2.76E-03	2.07E-04
3.6375	0	2.10E-03	1.57E-04
3.6425	0	1.68E-03	1.26E-04
3.6475	0	1.57E-03	1.17E-04
3.6525	0	1.51E-03	1.13E-04
3.6575	0	1.51E-03	1.13E-04
3.6615	0	1.10E-03	8.24E-05
3.6665	0	8.49E-04	6.37E-05
3.6705	0	1.19E-03	8.95E-05
3.6745	0	1.40E-03	1.05E-04
3.6775	0	1.65E-03	1.24E-04
3.6805	0	2.04E-03	1.53E-04
3.6825	0	2.13E-03	1.59E-04
3.6835	0	2.58E-03	1.93E-04
3.6855	0	3.29E-04	2.47E-05
3.6865	0	3.14E-03	2.35E-04
3.6885	0	3.76E-03	2.82E-04
3.6895	0	4.39E-03	3.30E-04
3.6905	0	5.50E-03	4.12E-04
3.6925	0	7.47E-03	5.61E-04
3.6935	0	1.10E-02	8.26E-04
3.6965	0	2.29E-02	1.72E-03
3.6996	0	2.22E-02	1.67E-03
3.7026	0	1.02E-02	7.66E-04
3.7056	0	4.01E-03	3.01E-04
3.7086	0	1.96E-03	1.47E-04
3.7106	0	1.19E-03	8.92E-05
3.7106	0	1.38E-03	1.03E-04
3.7456	0	1.47E-04	1.10E-05
4.4779	0	6.15E-03	4.61E-04
4.4799	0	6.00E-03	4.50E-04
4.4819	0	5.94E-03	4.45E-04
4.4839	0	5.87E-03	4.41E-04
4.4869	0	6.18E-03	4.64E-04
4.4889	0	6.34E-03	4.76E-04
4.4939	0	6.42E-03	4.81E-04
4.4989	0	6.57E-03	4.93E-04
4.5039	0	6.73E-03	5.05E-04
4.5079	0	6.99E-03	5.24E-04
4.5129	0	6.96E-03	5.22E-04
4.5179	0	7.33E-03	5.50E-04
4.5229	0	7.39E-03	5.55E-04
4.5269	0	7.52E-03	5.64E-04
4.5319	0	7.43E-03	5.57E-04
4.5339	0	7.50E-03	5.62E-04
4.5589	0	1.07E-02	8.00E-04
4.5609	0	1.42E-02	1.06E-03
4.5619	0	1.99E-02	1.50E-03
4.5639	0	3.51E-02	2.63E-03
4.5659	0	7.11E-02	5.33E-03
4.5679	0	1.34E-01	1.00E-02
4.5699	0	1.51E-01	1.14E-02
4.5719	0	1.29E-01	9.69E-03
4.5739	0	8.42E-02	6.31E-03
4.5759	0	6.37E-02	4.78E-03
4.5789	0	4.93E-02	3.70E-03
4.5809	0	4.12E-02	3.09E-03
4.5839	0	3.49E-02	2.62E-03
4.5849	0	3.17E-02	2.38E-03
4.5879	0	2.64E-02	1.98E-03
4.5899	0	2.14E-02	1.61E-03
4.5929	0	1.71E-02	1.28E-03
4.5939	0	1.58E-02	1.19E-03
4.5969	0	1.37E-02	1.03E-03
4.5979	0	1.28E-02	9.63E-04
4.5999	0	1.19E-02	8.95E-04
4.6019	0	1.20E-02	8.99E-04
4.6039	0	1.15E-02	8.64E-04
4.6089	0	1.20E-02	8.97E-04
4.6139	0	1.22E-02	9.18E-04
4.6199	0	1.26E-02	9.43E-04
4.6239	0	1.33E-02	9.98E-04
4.6299	0	1.39E-02	1.04E-03
4.6359	0	1.42E-02	1.07E-03
4.6409	0	1.46E-02	1.09E-03
4.6469	0	1.57E-02	1.17E-03
4.6509	0	1.58E-02	1.18E-03
4.6559	0	1.59E-02	1.19E-03
2.4518	7.5	1.80E-02	1.35E-03
2.4618	7.5	1.58E-02	1.18E-03
2.4708	7.5	1.35E-02	1.02E-03
2.4808	7.5	1.25E-02	9.38E-04
2.4908	7.5	1.12E-02	8.36E-04
2.5008	7.5	1.00E-02	7.50E-04
2.5118	7.5	9.25E-03	6.94E-04
2.5208	7.5	8.75E-03	6.56E-04
2.5288	7.5	8.04E-03	6.03E-04
2.5368	7.5	7.96E-03	5.97E-04
2.5449	7.5	7.80E-03	5.85E-04
2.5529	7.5	7.70E-03	5.77E-04
2.5599	7.5	7.90E-03	5.93E-04
