subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"40572007","40572.x4","O-16","N,EL","DA","Differential c/s with respect to angle for 16O(n,Elastic)16O","5.0","5.0","11"," ","I.A.Korzh,V.P.Lunev,V.A.Mishchenko,E.N.Mozhzhukhin,M.V.Pasechnik,N.M.Pravdivyy","1980","5.All Union Conf.on Neutron Phys.,Kiev,15-19 Sep 1980 1,314 (1980); Report other than progress report: INDC(CCP)-169 314 (1980); Yadernaya Fizika 31,13 (1980); Soviet Journal of Nuclear Physics 31,5 (1980)"
"40715004","40715.x4","O-16","N,2N","CS","Cross section for 16O(n,2n)15O","17.7","37.5","9"," ","O.D.Brill,N.A.Vlasov,S.P.Kalinin,L.S.Sokolov","1961","Doklady Akademii Nauk 136,(1),55 (1961); Soviet Physics-Doklady 6,24 (1961)"
"40777004","40777.x4","O-16","N,INL","CS","Partial gamma-production cross section for 16O(n,Inelastic)16O","14.0","14.0","4"," ","V.M.Bezotosnyj,V.G.Vershinin,L.M.Surov,M.S.Shvetsov","1966","Yadernaya Fizika 3,(5),861 (1966); Soviet Journal of Nuclear Physics 3,632 (1966)"
"40847004","40847.x4","O-16","N,TOT","CS","Fission spectrum average Cross section for 16O(n,Total)","1.42","1.42","1"," ","B.Ja.Guzhovskij,V.P.Gorelov,V.S.Rudnev,G.G.Farafontov","1983","6.All-Union Conf.on Neutron Physics,Kiev,2-6 Oct.1983 3,49 (1983)"
"41186025","41186.x4","O-16","N,INL","CS","Partial gamma-production cross section for 16O(n,Inelastic)16O","16.3","16.3","4"," ","A.I.Lashuk,A.I.Gonchar,I.P.Sadokhin","1975","Report other than progress report: FEI-584  (1975)"
"41229003","41229.x4","O-16","N,INL","CS","Partial gamma-production cross section for 16O(n,Inelastic)16O","14.0","14.0","5"," ","V.V.Nefedov,V.I.Popov,Yu.S.Yazvitskiy","1961","Neitronnaya Fizika,Moskva 1961 324 (1961); Sov.Progr.in Neutr.Phys.,New York 1961 241 (1961)"
"41575002","41575.x4","O-16","N,A","CS","Spectrum average Cross section for 16O(n,alpha)13C","4.898","7.041","35"," ","V.A.Khryachkov,I.P.Bondarenko,B.D.Kuzminov,N.N.Semenova,A.I.Sergachev,T.A.Ivanova,G.Giorginis","2012","J,EPJ/CS21,03005 (2012); Yadernaya Fizika 75,(4),438 (2012); Physics of Atomic Nuclei 75,(4),404 (2012); Izv. Rossiiskoi Akademii Nauk,Ser.Fiz. 77,(4),501 (2013); Bull.Russian Academy of Sciences - Physics 77,(4),451 (2013); J,FCY/L10,(4),579 (2013); J,PPN/L10,(4),361 (2013); Report containing conference proc.: ISINN-19 163 (2012); Report containing conference proc.: ISINN-19 153 (2012); Report containing conference proc.: ISINN-18 153 (2011); C,2010KRAKOW,287 (2010); Izv. Rossiiskoi Akademii Nauk,Ser.Fiz. 76,(4),544 (2012); Bull.Russian Academy of Sciences - Physics 76,486 (2012); Private communication: Khryachkov  (2012)"
"V0027004","V0027.x4","O-16","N,TOT","CS","Cross section for 16O(n,Total)","20.0","60.7","18"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027012","V0027.x4","O-16","N,NON","CS","Cross section for 16O(n,Nonelastic)","20.0","60.7","18"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027070","V0027.x4","O-16","N,EL","CS","Cross section for 16O(n,Elastic)16O","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027071","V0027.x4","O-16","N,INL","CS","Cross section for 16O(n,Inelastic)16O","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027072","V0027.x4","O-16","N,2N","CS","Cross section for 16O(n,2n)15O","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027083","V0027.x4","O-16","N,P","CS","Cross section for 16O(n,p)16N","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027086","V0027.x4","O-16","N,D","CS","Cross section for 16O(n,d)15N","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027088","V0027.x4","O-16","N,T","CS","Cross section for 16O(n,t)14N","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0027091","V0027.x4","O-16","N,A","CS","Cross section for 16O(n,alpha)13C","20.0","60.7","12"," ","P.Dimbylow","1980","Physics in Medicine and Biology 25,(4),637 (1980); Private communication: Dimbylow  (1981); 4.Symp.on Neutron Dosimetry,Munich-Neuherberg 1981 ,(III-1) (1981)"
"V0102013","V0102.x4","O-16","N,G","CS","Maxwellian average Cross section for 16O(n,gamma)17O","0.03","0.03","1"," ","Z.Y.Bao,H.Beer,F.Kaeppeler,F.Voss,K.Wisshak,T.Rauscher","2000","Atomic Data and Nuclear Data Tables 76,70 (2000); Report containing conference proc.: EUR-23883 55 (2010); Astrophysical Journal,Supplement 80,403 (1992); Atomic Data and Nuclear Data Tables 36,411 (1987)"
"V0102013","V0102.x4","O-16","N,G","CS","Maxwellian average Cross section for 16O(n,gamma)17O","0.03","0.03","1"," ","Z.Y.Bao,H.Beer,F.Kaeppeler,F.Voss,K.Wisshak,T.Rauscher","2000","Atomic Data and Nuclear Data Tables 76,70 (2000); Report containing conference proc.: EUR-23883 55 (2010); Astrophysical Journal,Supplement 80,403 (1992); Atomic Data and Nuclear Data Tables 36,411 (1987)"
"V1001038","V1001.x4","O-16","N,EL","CS","Cross section for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,EL","CS","Cross section for 16O(n,gamma)17O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,EL","CS","Scattering radius for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Cross section for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Cross section for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Cross section for 16O(n,gamma)17O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Cross section for 16O(n,gamma)17O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Scattering radius for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001038","V1001.x4","O-16","N,G","CS","Scattering radius for 16O(n,Elastic)16O","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001040","V1001.x4","O-16","N,G","CS","Maxwellian average Cross section for 16O(n,gamma)17O","0.03","0.03","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
"V1001040","V1001.x4","O-16","N,G","CS","Maxwellian average Cross section for 16O(n,gamma)17O","0.03","0.03","1"," ","S.F.Mughabghab","2006","B,NEUT.RES (2006)"
